locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
BQ2027_MB0175,mce1A,0,198726,200090,1,270,0.0235964198535395,1365,29,MCE-FAMILY PROTEIN MCE1A
BQ2027_MB0176,mce1B,0,200087,201127,1,205,0.0170757737459979,1041,16,MCE-FAMILY PROTEIN MCE1B
BQ2027_MB0177,mce1C,0,201124,202671,1,692,0.0121951219512195,1548,17,MCE-FAMILY PROTEIN MCE1C
BQ2027_MB0178,mce1D,0,202668,204260,1,535,0.0237099023709902,1593,34,MCE-FAMILY PROTEIN MCE1D
BQ2027_MB0179,lprK,0,204257,205429,1,213,0.0132575757575758,1173,14,POSSIBLE MCE-FAMILY LIPOPROTEIN LPRK (MCE-FAMILY LIPOPROTEIN MCE1E)
BQ2027_MB0180,mce1F,0,205423,206970,1,544,0.0200860832137733,1548,28,MCE-FAMILY PROTEIN MCE1F
BQ2027_MB0181,BQ2027_MB0181,0,207006,207647,1,369,0.0103806228373702,642,6,PROBABLE CONSERVED MCE ASSOCIATED MEMBRANE PROTEIN
BQ2027_MB0182,BQ2027_MB0182,0,207644,208612,1,154,0.0148911798396334,969,13,PROBABLE CONSERVED MCE ASSOCIATED TRANSMEMBRANE PROTEIN
BQ2027_MB0183,BQ2027_MB0183,0,208609,209163,1,231,0.012,555,6,PROBABLE CONSERVED MCE ASSOCIATED PROTEIN
BQ2027_MB0184,BQ2027_MB0184,0,209130,209864,1,70,0.00453172205438067,735,3,PROBABLE CONSERVED MCE ASSOCIATED MEMBRANE PROTEIN
BQ2027_MB0185C,lprO,0,209895,211004,-1,2191,0.033033033033033,1110,33,possible lipoprotein lpro
BQ2027_MB0186C,Mb0186c,0,211084,212442,-1,25,0.0065359477124183,1359,8,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN
BQ2027_MB0187C,BQ2027_MB0187C,0,212469,213203,-1,1245,0.0226586102719033,735,15,Pirin
BQ2027_MB0188C,sigG,0,213220,214332,-1,658,0.0229540918163673,1113,23,PROBABLE ALTERNATIVE RNA POLYMERASE SIGMA FACTOR SIGG (RNA POLYMERASE ECF TYPE SIGMA FACTOR)
BQ2027_MB0189,BQ2027_MB0189,0,214280,215119,1,1289,0.0291005291005291,840,22,POSSIBLE LYSOPHOSPHOLIPASE
BQ2027_MB0190,BQ2027_MB0190,0,215161,215910,1,115,0.0192592592592593,750,13,CONSERVED HYPOTHETICAL PROTEIN
BQ2027_MB0191,BQ2027_MB0191,0,215907,216416,1,23,0.0174291938997821,510,8,CONSERVED HYPOTHETICAL PROTEIN
BQ2027_MB0192,bglS,0,216461,218536,1,843,0.0181915462814339,2076,34,PROBABLE BETA-GLUCOSIDASE BGLS (GENTIOBIASE) (CELLOBIASE) (BETA-D-GLUCOSIDE GLUCOHYDROLASE)
BQ2027_MB0192A,mymT,0,218582,218743,-1,718,0.0410958904109589,162,6,Metallothionein, MymT
BQ2027_MB0193,BQ2027_MB0193,0,218897,219559,1,322,0.016750418760469,663,10,PROBABLE O-METHYLTRANSFERASE
BQ2027_MB0194,BQ2027_MB0194,0,219678,220109,1,117,0.0282776349614396,432,11,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN
BQ2027_MB0195C,ilvD,0,220188,221915,-1,2,0.0012853470437018,1728,2,PROBABLE DIHYDROXY-ACID DEHYDRATASE ILVD (DAD)
BQ2027_MB0196,ricR,0,222063,222353,1,128,0.0267175572519084,291,7,Metal-sensitive transcriptional repressor
BQ2027_MB0197,BQ2027_MB0197,0,222481,223722,1,1760,0.0268336314847943,1242,30,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN
BQ2027_MB0198,BQ2027_MB0198,0,223799,224857,1,765,0.0251572327044025,1059,24,L,D-transpeptidase
BQ2027_MB0199C,BQ2027_MB0199C,0,224917,226764,-1,1582,0.0306490384615385,1848,51,HYPOTHETICAL PROTEIN
BQ2027_MB0200,BQ2027_MB0200,0,227071,230655,1,3491,0.0263402541059808,3585,85,probable transmembrane multidrug efflux pump
BQ2027_MB0201,BQ2027_MB0201,0,231093,231728,1,827,0.0157068062827225,636,9,possible two component transcriptional regulatory protein (probably luxr-family)
BQ2027_MB0202,BQ2027_MB0202,0,231841,232425,1,282,0.0360531309297913,585,19,possible transcriptional regulatory protein
BQ2027_MB0203,BQ2027_MB0203,0,232425,234671,1,97,0.00790904597132971,2247,16,POSSIBLE OXIDOREDUCTASE
BQ2027_MB0204C,zmp1,0,234712,236703,-1,119,0.00780814277746793,1992,14,probable zinc metalloprotease zmp1
BQ2027_MB0205,BQ2027_MB0205,0,236746,237405,1,240,0.0235690235690236,660,14,PROBABLE CONSERVED MEMBRANE PROTEIN
BQ2027_MB0206,BQ2027_MB0206,0,237402,238091,1,23,0.00322061191626409,690,2,POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN
BQ2027_MB0207C,BQ2027_MB0207C,0,238088,238591,-1,294,0.026431718061674,504,12,conserved protein
BQ2027_MB0208C,mmpL11,0,238588,241488,-1,1046,0.0164687859057832,2901,43,PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL11
BQ2027_MB0209,BQ2027_MB0209,0,241710,242120,1,647,0.0216216216216216,411,8,POSSIBLE EXPORTED PROTEIN
BQ2027_MB0210C,BQ2027_MB0210C,0,242172,243455,-1,1,0.000865051903114187,1284,1,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN
BQ2027_MB0211,BQ2027_MB0211,0,243580,244683,1,506,0.0191146881287726,1104,19,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN
BQ2027_MB0212C,mmpL3,0,244680,247514,-1,1,0.000391849529780564,2835,1,POSSIBLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL3
BQ2027_MB0213C,BQ2027_MB0213C,0,247580,248308,-1,243,0.0182648401826484,729,12,CONSERVED HYPOTHETICAL PROTEIN
BQ2027_MB0214C,BQ2027_MB0214C,0,248311,249102,-1,635,0.00981767180925666,792,7,HYPOTHETICAL METHLYTRANSFERASE (METHYLASE)
BQ2027_MB0215,BQ2027_MB0215,0,249234,250319,1,173,0.0112474437627812,1086,11,HYPOTHETICAL PROTEIN
BQ2027_MB0216,BQ2027_MB0216,0,250316,251794,1,245,0.0112612612612613,1479,15,HYPOTHETICAL PROTEIN
BQ2027_MB0217,pckA,0,251978,253798,1,85,0.0048810250152532,1821,8,probable iron-regulated phosphoenolpyruvate carboxykinase [gtp] pcka (phosphoenolpyruvate carboxylase) (pepck)(pep carboxykinase)
BQ2027_MB0218C,nadR,0,253865,254836,-1,36,0.00571428571428571,972,5,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN NADR (PROBABLY ASNC-FAMILY)
BQ2027_MB0219C,BQ2027_MB0219C,0,254833,256146,-1,619,0.0253592561284869,1314,30,POSSIBLE METHYLTRANSFERASE (METHYLASE)
BQ2027_MB0220,fadD4,0,256260,257873,1,1238,0.0213351686166552,1614,31,PROBABLE FATTY-ACID-COA LIGASE FADD4 (FATTY-ACID-COA SYNTHETASE) (FATTY-ACID-COA SYNTHASE)
BQ2027_MB0221C,fadE3,0,257915,259081,-1,403,0.0180780209324453,1167,19,PROBABLE ACYL-COA DEHYDROGENASE FADE3
BQ2027_MB0222,BQ2027_MB0222,0,259138,260151,1,1139,0.0197152245345016,1014,18,double hotdog hydratase
BQ2027_MB0223C,lipW,0,260148,261056,-1,362,0.0244200244200244,909,20,POSSIBLE ESTERASE LIPW
BQ2027_MB0224,BQ2027_MB0224,0,261149,262477,1,528,0.0192147034252297,1329,23,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN
BQ2027_MB0225,BQ2027_MB0225,0,262479,263027,1,416,0.0222222222222222,549,11,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN
BQ2027_MB0226,lipC,0,263037,264248,1,355,0.0137488542621448,1212,15,PROBABLE ESTERASE LIPC
BQ2027_MB0227,BQ2027_MB0227,0,264292,265065,1,319,0.0172166427546628,774,12,possible triacylglycerol synthase (diacylglycerol acyltransferase)
BQ2027_MB0228C,BQ2027_MB0228C,0,264931,266088,-1,142,0.012464046021093,1158,13,PROBABLE ALDEHYDE DEHYDROGENASE
BQ2027_MB0229C,BQ2027_MB0229C,0,266187,266951,-1,1,0.00145137880986938,765,1,POSSIBLE METHYLTRANSFERASE (METHYLASE)
BQ2027_MB0230,BQ2027_MB0230,0,266987,268141,1,28,0.00192307692307692,1155,2,Glycosyltransferase
BQ2027_MB0231C,BQ2027_MB0231C,0,268158,269888,-1,3,0.00192554557124519,1731,3,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN
BQ2027_MB0232C,BQ2027_MB0232C,0,269898,271163,-1,0,0,1266,0,PROBABLE CONSERVED MEMBRANE PROTEIN
BQ2027_MB0233,BQ2027_MB0233,0,271379,272602,1,5,0.00272232304900181,1224,3,PROBABLE INTEGRAL MEMBRANE ACYLTRANSFERASE
BQ2027_MB0234C,BQ2027_MB0234C,0,272630,273310,-1,978,0.0244698205546493,681,15,possible conserved membrane protein with pin domain
BQ2027_MB0235C,php,0,273307,274287,-1,1976,0.0237825594563986,981,21,PROBABLE PHOSPHOTRIESTERASE PHP (PARATHION HYDROLASE) (PTE) (ARYLDIALKYLPHOSPHATASE) (PARAOXONASE) (A-ESTERASE) (ARYLTRIPHOSPHATASE) (PARAOXON HYDROLASE)
BQ2027_MB0236,fadE4,0,274382,276088,1,2517,0.0383864671437866,1707,59,PROBABLE ACYL-COA DEHYDROGENASE FADE4
BQ2027_MB0237,BQ2027_MB0237,0,276223,276912,1,779,0.0241545893719807,690,15,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR/ACRR-FAMILY)
BQ2027_MB0238,nrdB,0,276909,277853,1,1474,0.0293772032902468,945,25,ribonucleoside-diphosphate reductase (beta chain) nrdb (ribonucleotide reductase small chain)
BQ2027_MB0239C,gabD1,0,277929,279464,-1,499,0.012292118582791,1536,17,succinate-semialdehyde dehydrogenase [nadp+] dependent (ssdh) gabd1
BQ2027_MB0240C,BQ2027_MB0240C,0,279490,280938,-1,159,0.00842911877394636,1449,11,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN
BQ2027_MB0241C,aftd,0,280973,285175,-1,1,0.000264340470526038,4203,1,possible arabinofuranosyltransferase aftd
BQ2027_MB0242C,BQ2027_MB0242C,0,285222,285395,-1,6,0.0127388535031847,174,2,SMALL SECRETED PROTEIN
BQ2027_MB0243,lpqI,0,285510,286676,1,327,0.0104662226450999,1167,11,PROBABLE CONSERVED LIPOPROTEIN LPQI
BQ2027_MB0244,BQ2027_MB0244,0,286752,287366,1,110,0.0252707581227437,615,14,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY)
BQ2027_MB0245,vapb24,0,287428,287661,1,34,0.014218009478673,234,3,possible antitoxin vapb24
BQ2027_MB0246,vapc24,0,287669,288106,1,139,0.030379746835443,438,12,possible toxin vapc24. contains pin domain.
BQ2027_MB0247C,htdx,0,288136,288978,-1,380,0.0118577075098814,843,9,probable 3-hydroxyacyl-thioester dehydratase htdx
BQ2027_MB0248C,fabG4,0,288989,290353,-1,183,0.00976403580146461,1365,12,PROBABLE 3-OXOACYL-[ACYL-CARRIER PROTEIN] REDUCTASE FABG4 (3-KETOACYL-ACYL CARRIER PROTEIN REDUCTASE)
BQ2027_MB0249,fadA2,0,290495,291817,1,1018,0.0260285474391268,1323,31,PROBABLE ACETYL-COA ACYLTRANSFERASE FADA2 (3-KETOACYL-COA THIOLASE) (BETA-KETOTHIOLASE)
BQ2027_MB0250C,fadE5,0,292123,293958,-1,1,0.000604960677555959,1836,1,PROBABLE ACYL-COA DEHYDROGENASE FADE5
BQ2027_MB0251,BQ2027_MB0251,0,294330,294818,1,36,0.0113378684807256,489,5,possible oxidoreductase
BQ2027_MB0252,BQ2027_MB0252,0,295134,296444,1,1209,0.0288135593220339,1311,34,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN
BQ2027_MB0253C,BQ2027_MB0253C,0,296441,297187,-1,61,0.0104011887072808,747,7,PROBABLE SUCCINATE DEHYDROGENASE [IRON-SULFUR SUBUNIT] (SUCCINIC DEHYDROGENASE)
BQ2027_MB0254C,BQ2027_MB0254C,0,297188,299128,-1,118,0.00915855752718947,1941,16,PROBABLE SUCCINATE DEHYDROGENASE [IRON-SULFUR SUBUNIT] (SUCCINIC DEHYDROGENASE)
BQ2027_MB0255C,BQ2027_MB0255C,0,299159,299980,-1,73,0.0108108108108108,822,8,probable succinate dehydrogenase [membrane anchor subunit] (succinic dehydrogenase)
BQ2027_MB0256C,BQ2027_MB0256C,0,300060,300353,-1,35,0.0188679245283019,294,5,conserved protein
BQ2027_MB0257C,hsp,0,300498,300977,-1,647,0.0208333333333333,480,9,HEAT SHOCK PROTEIN HSP (HEAT-STRESS-INDUCED RIBOSOME-BINDING PROTEIN A)
BQ2027_MB0258,nirB,0,301191,303752,1,1464,0.02081526452732,2562,48,PROBABLE NITRITE REDUCTASE [NAD(P)H] LARGE SUBUNIT [FAD FLAVOPROTEIN] NIRB
BQ2027_MB0259,nirD,0,303778,304134,1,37,0.015527950310559,357,5,PROBABLE NITRITE REDUCTASE [NAD(P)H] SMALL SUBUNIT NIRD
BQ2027_MB0260C,cobU,0,304150,304674,-1,64,0.0147991543340381,525,7,probable bifunctional cobalamin biosynthesis protein cobu: cobinamide kinase + cobinamide phosphate guanylyltransferase
BQ2027_MB0261C,cobQ1,0,304699,306183,-1,314,0.0112191473448018,1485,15,probable cobyric acid synthase cobq1
BQ2027_MB0262C,PPE2,0,306202,307872,-1,1556,0.0299202127659574,1671,45,ppe family protein ppe2
BQ2027_MB0263,BQ2027_MB0263,0,308180,308398,1,150,0.0101010101010101,219,2,CONSERVED HYPOTHETICAL PROTEIN
BQ2027_MB0264C,BQ2027_MB0264C,0,308619,309074,-1,339,0.0218978102189781,456,9,CONSERVED HYPOTHETICAL PROTEIN
BQ2027_MB0265C,BQ2027_MB0265C,0,309099,309842,-1,24,0.00447761194029851,744,3,Sirohydrochlorin ferrochelatase SirB (EC
BQ2027_MB0266C,BQ2027_MB0266C,0,309839,310984,-1,93,0.00872093023255814,1146,9,possible transcriptional regulatory protein
BQ2027_MB0267C,narK3,0,311084,312493,-1,987,0.0126083530338849,1410,16,PROBABLE INTEGRAL MEMBRANE NITRITE EXTRUSION PROTEIN NARK3 (NITRITE FACILITATOR)
BQ2027_MB0268C,aac,0,312634,313179,-1,9,0.00609756097560976,546,3,AMINOGLYCOSIDE 2'-N-ACETYLTRANSFERASE AAC (AAC(2')-IC)
BQ2027_MB0269C,BQ2027_MB0269C,0,313189,314091,-1,195,0.00738007380073801,903,6,Allophanate hydrolase 2 subunit 2 (EC
BQ2027_MB0270C,BQ2027_MB0270C,0,314108,314740,-1,180,0.0140350877192982,633,8,Allophanate hydrolase 2 subunit 1 (EC
BQ2027_MB0271C,BQ2027_MB0271C,0,314836,315828,-1,712,0.0178970917225951,993,16,PROBABLE PERIPLASMIC IRON-TRANSPORT LIPOPROTEIN
BQ2027_MB0272C,oplA,0,315850,319479,-1,1232,0.0162228344046526,3630,53,PROBABLE 5-OXOPROLINASE OPLA (5-OXO-L-PROLINASE) (PYROGLUTAMASE) (5-OPASE)
BQ2027_MB0273,narU,0,319656,321047,1,670,0.0127693535514765,1392,16,probable integral membrane nitrite extrusion protein naru (nitrite facilitator)
BQ2027_MB0274C,BQ2027_MB0274C,0,321089,321598,-1,1108,0.0501089324618736,510,23,Antitoxin of toxin-antitoxin stability system
BQ2027_MB0275C,BQ2027_MB0275C,0,321663,322856,-1,644,0.0102325581395349,1194,11,ATP-dependent DNA ligase (EC
BQ2027_MB0276,fadD2,0,322892,324574,1,1206,0.0191419141914191,1683,29,PROBABLE FATTY-ACID-COA LIGASE FADD2 (FATTY-ACID-COA SYNTHETASE) (FATTY-ACID-COA SYNTHASE)
BQ2027_MB0277C,fadE6,0,324591,326786,-1,1094,0.0182094081942337,2196,36,PROBABLE ACYL-COA DEHYDROGENASE FADE6
BQ2027_MB0278C,BQ2027_MB0278C,0,326900,328033,-1,265,0.0117531831537708,1134,12,unknown protein
BQ2027_MB0279C,BQ2027_MB0279C,0,328030,328650,-1,81,0.0125223613595707,621,7,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN
BQ2027_MB0280,BQ2027_MB0280,0,328747,329328,1,180,0.00763358778625954,582,4,Glyoxalase family protein
BQ2027_MB0281C,BQ2027_MB0281C,0,329258,329983,-1,123,0.00458715596330275,726,3,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY TETR-FAMILY)
BQ2027_MB0282,BQ2027_MB0282,0,330073,330993,1,505,0.0313630880579011,921,26,CONSERVED HYPOTHETICAL PROTEIN
BQ2027_MB0283C,vapc25,0,331033,331461,-1,370,0.020671834625323,429,8,possible toxin vapc25. contains pin domain.
BQ2027_MB0284C,PE_PGRS3b,0,331762,332004,-1,9,0.0136986301369863,243,3,pseudogene
BQ2027_MB0285C,PE_PGRS3a,0,331827,334433,-1,505,0.0123561994034938,2607,29,PE-PGRS FAMILY PROTEIN [FIRST PART]
BQ2027_MB0286C,PE_PGRS3,0,334697,337330,-1,72,0.00548291859974694,2634,13,PE-PGRS FAMILY PROTEIN
BQ2027_MB0287C,PE_PGRS4,0,337580,340075,-1,298,0.00712060525144637,2496,16,pe-pgrs family protein pe_pgrs4
BQ2027_MB0288,PPE3,0,340366,341976,1,1619,0.0289655172413793,1611,42,ppe family protein ppe3
BQ2027_MB0289,BQ2027_MB0289,0,342000,342908,1,541,0.0256410256410256,909,21,possible s-adenosylmethionine-dependent methyltransferase
BQ2027_MB0290,ecca3,0,343132,345027,1,2,0.00117164616285882,1896,2,esx conserved component ecca3. esx-3 type vii secretion system protein.
BQ2027_MB0291,eccb3,0,345024,346640,1,3,0.00206043956043956,1617,3,esx conserved component eccb3. esx-3 type vii secretion system protein. possible membrane protein.
BQ2027_MB0292,eccc3,0,346637,350629,1,1,0.000278241513633834,3993,1,esx conserved component eccc3. esx-3 type vii secretion system protein. possible membrane protein.
BQ2027_MB0293,PE5,0,350626,350934,1,0,0,309,0,pe family protein pe5
BQ2027_MB0294,PPE4,0,350937,352478,1,0,0,1542,0,ppe family protein ppe4
BQ2027_MB0295,esxG,0,352527,352820,1,0,0,294,0,ESAT-6-like protein EsxG
BQ2027_MB0296,esxH,0,352850,353140,1,1,0.00381679389312977,291,1,low molecular weight protein antigen 7 esxh (10 kda antigen) (cfp-7) (protein tb10.4)
BQ2027_MB0297,espg3,0,353151,354038,1,0,0,888,0,esx-3 secretion-associated protein espg3
BQ2027_MB0298,eccd3,0,354085,355503,1,22,0.00156494522691706,1419,2,esx conserved component eccd3. esx-3 type vii secretion system protein. probable transmembrane protein.
BQ2027_MB0299,mycp3,0,355500,356885,1,0,0,1386,0,probable membrane-anchored mycosin mycp3 (serine protease) (subtilisin-like protease) (subtilase-like) (mycosin-3)
BQ2027_MB0300,ecce3,0,356882,357877,1,0,0,996,0,esx conserved component ecce3. esx-3 type vii secretion system protein. probable transmembrane protein.
BQ2027_MB0301C,BQ2027_MB0301C,0,357864,359066,-1,190,0.0138504155124654,1203,15,conserved protein
BQ2027_MB0302,tam,0,359173,359958,1,343,0.018361581920904,786,13,PROBABLE TRANS-ACONITATE METHYLTRANSFERASE TAM
BQ2027_MB0303C,stf0,0,359947,360750,-1,102,0.0069060773480663,804,5,Sulfotransferase
BQ2027_MB0304C,BQ2027_MB0304C,0,360760,362157,-1,1448,0.0309769658459095,1398,39,PROBABLE SULFATASE
BQ2027_MB0305,PE_PGRS5,0,362336,364156,1,101,0.0061012812690665,1821,10,pe-pgrs family protein pe_pgrs5
BQ2027_MB0306,BQ2027_MB0306,0,364299,364526,1,504,0.0533980582524272,228,11,Programmed cell death antitoxin YdcD
BQ2027_MB0307,BQ2027_MB0307,0,364523,364825,1,76,0.021978021978022,303,6,Programmed cell death toxin YdcE
BQ2027_MB0308,vapb2,0,364873,365094,1,350,0.04,222,8,possible antitoxin vapb2
BQ2027_MB0309,vapc2,0,365091,365516,1,820,0.0338541666666667,426,13,possible toxin vapc2
BQ2027_MB0310,BQ2027_MB0310,0,365652,366284,1,1328,0.0263157894736842,633,15,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR/ACRR-FAMILY)
BQ2027_MB0311,BQ2027_MB0311,0,366281,367189,1,282,0.0183150183150183,909,15,PROBABLE DEHYDROGENASE/REDUCTASE
BQ2027_MB0312C,PPE5,0,367197,370640,-1,2692,0.0267741935483871,3444,83,ppe family protein ppe5
BQ2027_MB0313C,PPE6,0,370784,376741,-1,6425,0.0300205109080738,5958,161,ppe family protein ppe6
BQ2027_MB0314,BQ2027_MB0314,0,376944,377615,1,342,0.0148760330578512,672,9,PUTATIVE OXIDOREDUCTASE
BQ2027_MB0315C,BQ2027_MB0315C,0,377603,378085,-1,660,0.0436781609195402,483,19,unknown protein
BQ2027_MB0316,BQ2027_MB0316,0,378143,378859,1,654,0.0340557275541796,717,22,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN
BQ2027_MB0317,BQ2027_MB0317,0,378961,379617,1,286,0.0253378378378378,657,15,POSSIBLE CONSERVED EXPORTED PROTEIN
BQ2027_MB0318C,BQ2027_MB0318C,0,379687,380178,-1,91,0.018058690744921,492,8,Bile acid 7-alpha dehydratase BaiE (EC
BQ2027_MB0319,BQ2027_MB0319,0,380202,381431,1,49,0.004516711833785,1230,5,unknown protein
BQ2027_MB0320,BQ2027_MB0320,0,381586,383448,1,206,0.00596302921884317,1863,10,FIG00821990: molecular chaperone
BQ2027_MB0321,BQ2027_MB0321,0,383520,383906,1,804,0.0286532951289398,387,10,conserved protein
BQ2027_MB0322C,BQ2027_MB0322C,0,383909,384571,-1,334,0.0234505862646566,663,14,POSSIBLE CONSERVED MEMBRANE PROTEIN
BQ2027_MB0323,BQ2027_MB0323,0,384632,385516,1,1745,0.0238393977415307,885,19,POSSIBLE BETA-1,3-GLUCANASE PRECURSOR
BQ2027_MB0324,BQ2027_MB0324,0,385565,386179,1,669,0.0144404332129964,615,8,POSSIBLE MUCONOLACTONE ISOMERASE
BQ2027_MB0325C,glpQ2,0,386203,386973,-1,1024,0.0302593659942363,771,21,possible glycerophosphoryl diester phosphodiesterase glpq2 (glycerophosphodiester phosphodiesterase)
BQ2027_MB0326C,BQ2027_MB0326C,0,387335,388129,-1,226,0.0167597765363128,795,12,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN
BQ2027_MB0327,pcp,0,388178,388846,1,523,0.0165837479270315,669,10,PROBABLE PYRROLIDONE-CARBOXYLATE PEPTIDASE PCP (5-OXOPROLYL-PEPTIDASE) (PYROGLUTAMYL-PEPTIDASE I) (PGP-I) (PYRASE)
BQ2027_MB0328,BQ2027_MB0328,0,388918,389580,1,1770,0.0402010050251256,663,24,POSSIBLE CONSERVED EXPORTED PROTEIN
BQ2027_MB0329,dcd,0,389612,390184,1,624,0.0116279069767442,573,6,PROBABLE DEOXYCYTIDINE TRIPHOSPHATE DEAMINASE DCD (DCTP DEAMINASE)
BQ2027_MB0330,udgA,0,390290,391621,1,190,0.0150125104253545,1332,18,PROBABLE UDP-GLUCOSE 6-DEHYDROGENASE UDGA (UDP-GLC DEHYDROGENASE) (UDP-GLCDH) (UDPGDH)
BQ2027_MB0331C,BQ2027_MB0331C,0,391610,392281,-1,189,0.0181818181818182,672,11,Mycothiol conjugate amidase Mca (Mycothiol S-conjugate amidase)
BQ2027_MB0332,BQ2027_MB0332,0,392382,393062,1,387,0.0212071778140294,681,13,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY ARSR-FAMILY)
BQ2027_MB0333,BQ2027_MB0333,0,393069,393758,1,842,0.0305958132045089,690,19,Methylated-DNA--protein-cysteine methyltransferase (EC
BQ2027_MB0334C,cyp135A1,0,393726,395075,-1,600,0.0156378600823045,1350,19,POSSIBLE CYTOCHROME P450 135A1 CYP135A1
BQ2027_MB0335,BQ2027_MB0335,0,395141,395743,1,195,0.0184162062615101,603,10,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY TETR/ACRR-FAMILY)
BQ2027_MB0336C,BQ2027_MB0336C,0,395724,396350,-1,110,0.00884955752212389,627,5,SAM-dependent methyltransferase
BQ2027_MB0337C,BQ2027_MB0337C,0,396377,397117,-1,199,0.0149925037481259,741,10,Transcriptional regulator, AcrR family
BQ2027_MB0338,BQ2027_MB0338,0,397231,398397,1,456,0.0152235965746908,1167,16,POSSIBLE DEHYDROGENASE/REDUCTASE
BQ2027_MB0339,BQ2027_MB0339,0,398472,399257,1,586,0.0268361581920904,786,19,conserved protein
BQ2027_MB0340,BQ2027_MB0340,0,399284,399658,1,24,0.0236686390532544,375,8,unknown protein
BQ2027_MB0341,rmlA,0,399688,400554,1,13,0.00256081946222791,867,2,alpha-d-glucose-1-phosphate thymidylyltransferase rmla (dtdp-glucose synthase) (dtdp-glucose pyrophosphorylase)
BQ2027_MB0342C,PE6,0,400565,401080,-1,2,0.0021505376344086,516,1,pe family protein pe6
BQ2027_MB0343,BQ2027_MB0343,0,401222,402733,1,1821,0.0213078618662748,1512,29,CONSERVED 13E12 REPEAT FAMILY PROTEIN
BQ2027_MB0344C,aspC,0,402903,404192,-1,308,0.020671834625323,1290,24,PROBABLE ASPARTATE AMINOTRANSFERASE ASPC (TRANSAMINASE A) (ASPAT)
BQ2027_MB0345C,BQ2027_MB0345C,0,404223,406871,-1,0,0,2649,0,probable iron-sulfur-binding reductase
BQ2027_MB0346C,BQ2027_MB0346C,0,406980,409478,-1,554,0.0124444444444444,2499,28,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN
BQ2027_MB0347,BQ2027_MB0347,0,409664,410203,1,13,0.00823045267489712,540,4,conserved protein
BQ2027_MB0348,iniB,0,410392,411831,1,583,0.0123456790123457,1440,16,ISONIAZID INDUCTIBLE GENE PROTEIN INIB
BQ2027_MB0349,iniA,0,411868,413790,1,3340,0.0179087232813403,1923,31,ISONIAZID INDUCTIBLE GENE PROTEIN INIA
BQ2027_MB0350,iniC,0,413787,415268,1,946,0.00899550224887556,1482,12,ISONIAZID INDUCTIBLE GENE PROTEIN INIC
BQ2027_MB0351C,lpqJ,0,415411,415971,-1,493,0.0257425742574257,561,13,PROBABLE LIPOPROTEIN LPQJ
BQ2027_MB0353,BQ2027_MB0353,0,416217,416489,1,183,0.0365853658536585,273,9,CONSERVED HYPOTHETICAL PROTEIN
BQ2027_MB0354C,ansP2,0,416531,417994,-1,1075,0.0280728376327769,1464,37,POSSIBLE L-ASPARAGINE PERMEASE ANSP2 (L-ASPARAGINE TRANSPORT PROTEIN)
BQ2027_MB0355,BQ2027_MB0355,0,418333,419319,1,31,0.00337457817772778,987,3,PROBABLE CONSERVED MEMBRANE PROTEIN
BQ2027_MB0356,BQ2027_MB0356,0,419322,419975,1,1,0.00169779286926995,654,1,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN
BQ2027_MB0357,BQ2027_MB0357,0,419978,420637,1,378,0.0202020202020202,660,12,HYPOTHETICAL PROTEIN
BQ2027_MB0358,dnaK,0,420864,422741,1,3,0.00118273211117682,1878,2,PROBABLE CHAPERONE PROTEIN DNAK (HEAT SHOCK PROTEIN 70) (HEAT SHOCK 70 KDA PROTEIN) (HSP70)
BQ2027_MB0359,grpE,0,422738,423445,1,1,0.00156739811912226,708,1,PROBABLE GRPE PROTEIN (HSP-70 COFACTOR)
BQ2027_MB0360,dnaJ1,0,423481,424668,1,172,0.00373831775700935,1188,4,PROBABLE CHAPERONE PROTEIN DNAJ1
