#HMM - Genes
#genes: ES=419, GD=163, NE=2993, GA=324, N/A=7
#key: ES=essential, GD=insertions cause growth-defect, NE=non-essential, GA=insertions confer growth-advantage, N/A=not analyzed (genes with 0 TA sites)
#ORF	gene	annotation	TAs	ES sites	GD sites	NE sites	GA sites	saturation	mean	call
Rv0317c	glpQ2	glycerophosphoryl diester phosphodiesterase GlpQ	14	0	0	14	0	1.0000	197.93	NE
Rv0318c		integral membrane protein	8	0	0	8	0	1.0000	170.25	NE
Rv0319	pcp	pyrrolidone-carboxylate peptidase	9	0	0	9	0	1.0000	139.00	NE
Rv0320		hypothetical protein	16	0	0	16	0	1.0000	223.44	NE
Rv0321	dcd	deoxycytidine triphosphate deaminase	7	0	0	7	0	1.0000	209.00	NE
Rv0322	udgA	UDP-glucose 6-dehydrogenase UdgA	24	0	0	24	0	0.9583	86.43	NE
Rv0323c		hypothetical protein	13	0	0	13	0	0.9231	96.00	NE
Rv0324		transcriptional regulator	12	0	0	12	0	0.9167	102.91	NE
Rv0325		hypothetical protein	7	0	0	7	0	1.0000	324.43	NE
Rv0326		hypothetical protein	10	0	0	10	0	0.8000	100.25	NE
Rv0327c	cyp135A1	cytochrome P450 Cyp135A1	25	0	0	25	0	0.8000	122.10	NE
Rv0328		transcriptional regulator	11	0	0	11	0	0.9091	94.90	NE
Rv0329c		hypothetical protein	9	0	0	9	0	0.8889	130.25	NE
Rv0330c		hypothetical protein	10	0	0	10	0	1.0000	220.50	NE
Rv0331		dehydrogenase/reductase	18	0	0	18	0	1.0000	135.28	NE
Rv0332		hypothetical protein	13	0	0	13	0	1.0000	229.46	NE
Rv0333		hypothetical protein	4	0	0	4	0	1.0000	289.50	NE
Rv0334	rmlA	glucose-1-phosphate thymidylyltransferase	19	19	0	0	0	0.0000	0.00	ES
Rv0335c	PE6	PE family protein PE6	3	0	0	3	0	0.6667	8.00	NE
Rv0336		hypothetical protein	18	0	0	5	13	1.0000	438.28	GA
Rv0337c	aspC	aspartate aminotransferase	23	22	0	0	1	0.0435	219.00	ES
Rv0338c		iron-sulfur-binding reductase	37	37	0	0	0	0.0811	1.33	ES
Rv0339c		transcriptional regulator	30	0	0	30	0	0.9333	74.43	NE
Rv0340		hypothetical protein	6	0	0	6	0	1.0000	110.50	NE
Rv0341	iniB	isoniazid inducible protein IniB	19	0	0	19	0	0.7368	141.93	NE
Rv0342	iniA	isoniazid inductible protein IniA	27	0	0	27	0	0.9630	157.15	NE
Rv0343	iniC	iIsoniazid inductible protein IniC	13	0	0	13	0	1.0000	60.38	NE
Rv0344c	lpqJ	lipoprotein LpqJ	12	0	0	12	0	1.0000	199.33	NE
Rv0345		hypothetical protein	7	0	0	7	0	1.0000	276.14	NE
Rv0346c	ansP2	L-asparagine permease	29	0	0	29	0	0.9655	189.04	NE
Rv0347		membrane protein	18	0	17	1	0	0.1667	44.67	GD
Rv0348		transcriptional regulator	19	0	8	11	0	0.7895	48.07	NE
Rv0349		hypothetical protein	8	0	0	8	0	1.0000	386.75	NE
Rv0350	dnaK	chaperone protein DnaK	17	17	0	0	0	0.0588	1.00	ES
Rv0351	grpE	stress response protein GrpE	10	7	0	3	0	0.3000	82.00	ES
Rv0352	dnaJ1	chaperone protein DnaJ	14	0	0	14	0	0.7857	42.09	NE
Rv0353	hspR	heat shock protein transcriptional repressor HspR	6	0	0	6	0	1.0000	197.33	NE
Rv0354c	PPE7	PPE family protein PPE7	6	0	0	3	3	1.0000	457.17	GA
Rv0355c	PPE8	PPE family protein PPE8	172	0	0	46	126	0.9826	310.64	GA
Rv0356c		hypothetical protein	10	0	0	10	0	1.0000	120.10	NE
Rv0357c	purA	adenylosuccinate synthetase	24	24	0	0	0	0.0833	1.00	ES
Rv0358		hypothetical protein	14	0	11	2	1	0.4286	27.17	GD
Rv0359		zinc metalloprotease	11	0	0	0	11	1.0000	319.45	GA
Rv0360c		hypothetical protein	9	0	0	0	9	1.0000	178.00	GA
Rv0361		membrane protein	8	0	0	0	8	1.0000	173.62	GA
Rv0362	mgtE	Mg2+ transport transmembrane protein MgtE	16	0	0	0	16	1.0000	187.06	GA
Rv0363c	fba	fructose-bisphosphate aldolase	18	0	17	0	1	0.3333	23.33	GD
Rv0364		transmembrane protein	13	10	0	3	0	0.2308	88.00	ES
Rv0365c		hypothetical protein	21	0	0	21	0	1.0000	225.95	NE
Rv0366c		hypothetical protein	7	0	0	7	0	1.0000	156.57	NE
Rv0367c		hypothetical protein	2	0	0	2	0	1.0000	158.50	NE
Rv0368c		hypothetical protein	18	0	0	18	0	1.0000	159.78	NE
Rv0369c		membrane oxidoreductase	7	0	0	7	0	0.8571	41.67	NE
Rv0370c		oxidoreductase	21	0	0	21	0	0.8571	39.94	NE
Rv0371c		hypothetical protein	7	0	0	7	0	1.0000	13.86	NE
Rv0372c		hypothetical protein	6	0	0	6	0	0.8333	45.60	NE
Rv0373c		carbon monoxyde dehydrogenase large subunit	39	0	0	39	0	0.8718	77.53	NE
Rv0374c		carbon monoxyde dehydrogenase small subunit	6	0	0	6	0	1.0000	43.17	NE
Rv0375c		carbon monoxyde dehydrogenase medium subunit	8	0	0	8	0	0.8750	58.29	NE
Rv0376c		hypothetical protein	21	0	0	21	0	0.9048	143.68	NE
Rv0377		HTH-type transcriptional regulator	10	0	0	10	0	0.9000	99.67	NE
Rv0378		hypothetical protein	3	0	0	3	0	0.6667	75.50	NE
Rv0379	secE2	protein translocase subunit SecE	4	0	0	4	0	1.0000	109.25	NE
Rv0380c		RNA methyltransferase	11	0	0	11	0	1.0000	44.09	NE
Rv0381c		hypothetical protein	17	0	0	17	0	0.8824	224.13	NE
Rv0382c	pyrE	orotate phosphoribosyltransferase	13	12	0	1	0	0.0769	66.00	ES
Rv0383c		hypothetical protein	9	0	7	2	0	0.2222	118.50	GD
Rv0384c	clpB	chaperone protein ClpB	25	0	25	0	0	0.7600	7.16	GD
Rv0385		monooxygenase	20	0	0	6	14	1.0000	322.45	GA
Rv0386		transcriptional regulator	44	0	0	44	0	1.0000	169.68	NE
Rv0389	purT	phosphoribosylglycinamide formyltransferase PurT	9	0	0	9	0	0.8889	212.62	NE
Rv0390		hypothetical protein	8	0	0	8	0	1.0000	155.25	NE
Rv0391	metZ	O-succinylhomoserine sulfhydrylase	22	0	0	22	0	0.7727	106.53	NE
Rv0392c	ndhA	NADH dehydrogenase NdhA	17	0	0	17	0	1.0000	118.18	NE
Rv0393		hypothetical protein	10	0	0	10	0	0.9000	279.78	NE
Rv0394c		hypothetical protein	10	0	0	10	0	1.0000	214.00	NE
Rv0395		hypothetical protein	8	0	0	8	0	1.0000	150.00	NE
Rv0396		hypothetical protein	6	0	0	6	0	0.8333	120.00	NE
Rv0397		hypothetical protein	4	0	0	4	0	1.0000	161.75	NE
Rv0397A		hypothetical protein	8	0	0	8	0	0.8750	120.57	NE
Rv0398c		hypothetical protein	6	0	0	6	0	1.0000	61.17	NE
Rv0399c	lpqK	lipoprotein LpqK	25	0	0	25	0	0.9200	76.96	NE
Rv0400c	fadE7	acyl-CoA dehydrogenase FadE7	11	0	0	11	0	0.9091	64.80	NE
Rv0401		transmembrane protein	3	0	0	3	0	1.0000	72.67	NE
Rv0402c	mmpL1	transmembrane transport protein MmpL1	56	0	0	56	0	0.9821	166.51	NE
Rv0403c	mmpS1	membrane protein MmpS1	7	0	0	7	0	1.0000	129.86	NE
Rv0404	fadD30	long-chain-fatty-acid--AMP ligase FadD30	87	0	0	87	0	0.7931	49.32	NE
Rv0405	pks6	membrane bound polyketide synthase	124	0	12	112	0	0.7500	93.73	NE
Rv0406c		beta lactamase-like protein	15	0	0	15	0	0.9333	130.79	NE
Rv0407	fgd1	F420-dependent glucose-6-phosphate dehydrogenase	20	0	0	20	0	1.0000	127.85	NE
Rv0408	pta	phosphate acetyltransferase	44	0	0	44	0	0.9773	91.40	NE
Rv0409	ackA	acetate kinase	17	0	0	17	0	1.0000	123.65	NE
Rv0410c	pknG	serine/threonine-protein kinase PknG	32	0	0	32	0	0.9688	46.94	NE
Rv0411c	glnH	glutamine-binding lipoprotein GlnH	9	0	0	9	0	1.0000	62.89	NE
Rv0412c		membrane protein	23	0	0	23	0	0.9565	60.36	NE
Rv0413	mutT3	8-oxo-dGTP diphosphatase	8	0	0	8	0	1.0000	207.62	NE
Rv0414c	thiE	thiamine-phosphate synthase	10	9	0	1	0	0.1000	114.00	ES
Rv0415	thiO	thiamine biosynthesis oxidoreductase ThiO	12	12	0	0	0	0.0000	0.00	ES
Rv0416	thiS	sulfur carrier protein ThiS	4	4	0	0	0	0.0000	0.00	ES
Rv0417	thiG	thiazole synthase	16	16	0	0	0	0.0000	0.00	ES
Rv0418	lpqL	lipoprotein aminopeptidase LpqL	28	0	0	28	0	0.9286	68.19	NE
Rv0419	lpqM	lipoprotein peptidase LpqM	23	0	0	23	0	0.9565	162.05	NE
Rv0420c		transmembrane protein	10	0	0	10	0	1.0000	206.40	NE
Rv0421c		hypothetical protein	10	0	3	7	0	0.9000	65.22	NE
Rv0422c	thiD	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	14	0	14	0	0	0.0000	0.00	GD
Rv0423c	thiC	phosphomethylpyrimidine synthase	22	19	3	0	0	0.0909	11.00	ES
Rv0424c		hypothetical protein	9	0	0	9	0	1.0000	290.33	NE
Rv0425c	ctpH	metal cation transporting ATPase H	40	0	0	40	0	0.9250	116.00	NE
Rv0426c		transmembrane protein	3	0	0	3	0	1.0000	298.00	NE
Rv0427c	xthA	exodeoxyribonuclease III protein XthA	14	0	0	14	0	0.9286	116.77	NE
Rv0428c		GCN5-like N-acetyltransferase	17	0	0	17	0	0.8824	128.13	NE
Rv0429c	def	polypeptide deformylase	10	9	0	1	0	0.2000	212.00	ES
Rv0430		hypothetical protein	3	0	0	3	0	0.0000	0.00	NE
Rv0431		tuberculin-like peptide	10	0	0	10	0	0.8000	182.25	NE
Rv0432	sodC	superoxide dismutase	13	0	0	13	0	1.0000	141.23	NE
Rv0433		carboxylate-amine ligase	24	0	0	24	0	0.9583	141.26	NE
Rv0434		hypothetical protein	14	0	0	14	0	1.0000	253.07	NE
Rv0435c		ATPase	24	0	0	24	0	1.0000	167.75	NE
Rv0436c	pssA	CDP-diacylglycerol--serine O-phosphatidyltransferase	17	0	0	17	0	1.0000	83.00	NE
Rv0437c	psd	phosphatidylserine decarboxylase	8	0	0	8	0	0.8750	75.71	NE
Rv0438c	moeA2	molybdopterin molybdenumtransferase	15	0	0	15	0	1.0000	130.27	NE
Rv0439c		dehydrogenase/reductase	19	0	0	19	0	0.9474	195.78	NE
Rv0440	groEL2	molecular chaperone GroEL	13	13	0	0	0	0.1538	1.00	ES
Rv0441c		hypothetical protein	10	0	0	10	0	1.0000	310.90	NE
Rv0442c	PPE10	PPE family protein PPE10	25	0	0	25	0	0.9200	183.48	NE
Rv0443		hypothetical protein	15	0	0	15	0	1.0000	338.27	NE
Rv0444c	rskA	anti-sigma-K factor RskA	9	0	0	9	0	1.0000	106.22	NE
Rv0445c	sigK	ECF RNA polymerase sigma factor SigK	10	0	0	10	0	0.9000	280.78	NE
Rv0446c		transmembrane protein	17	0	0	17	0	1.0000	187.53	NE
Rv0447c	ufaA1	cyclopropane-fatty-acyl-phospholipid synthase UfaA	27	0	0	27	0	0.9630	257.12	NE
Rv0448c		hypothetical protein	16	0	0	16	0	1.0000	223.69	NE
Rv0449c		hypothetical protein	23	0	0	23	0	1.0000	169.13	NE
Rv0450c	mmpL4	transmembrane transport protein MmpL4	84	0	0	84	0	0.9167	75.60	NE
Rv0451c	mmpS4	membrane protein MmpS4	15	0	0	15	0	1.0000	33.93	NE
Rv0452		transcriptional regulator	10	0	0	10	0	1.0000	213.40	NE
Rv0453	PPE11	PPE family protein PPE11	23	0	0	23	0	0.9130	237.48	NE
Rv0455c		hypothetical protein	12	0	0	12	0	0.8333	37.20	NE
Rv0456c	echA2	enoyl-CoA hydratase EchA2	12	0	0	12	0	1.0000	190.50	NE
Rv0456A	mazF1	toxin MazF1	4	0	0	4	0	0.7500	244.67	NE
Rv0456B	mazE1	antitoxin MazE1	13	0	0	13	0	1.0000	235.46	NE
Rv0457c		peptidase	39	0	0	39	0	0.8974	131.43	NE
Rv0458		aldehyde dehydrogenase	23	0	0	23	0	1.0000	192.22	NE
Rv0459		hypothetical protein	6	0	0	6	0	1.0000	156.67	NE
Rv0460		hypothetical protein	3	0	0	3	0	1.0000	150.67	NE
Rv0461		transmembrane protein	17	0	0	17	0	1.0000	362.88	NE
Rv0462	lpdC	dihydrolipoamide dehydrogenase	27	0	0	27	0	0.8519	10.22	NE
Rv0463		membrane protein	4	0	0	4	0	1.0000	284.00	NE
Rv0464c		hypothetical protein	16	0	0	16	0	1.0000	221.94	NE
Rv0465c		HTH-type transcriptional regulator	28	0	0	28	0	0.9643	273.22	NE
Rv0466		hypothetical protein	8	0	0	8	0	1.0000	312.12	NE
Rv0467	icl1	isocitrate lyase	19	0	16	3	0	0.6316	35.17	GD
Rv0468	fadB2	3-hydroxybutyryl-CoA dehydrogenase	13	0	0	13	0	0.9231	166.50	NE
Rv0469	umaA	mycolic acid synthase UmaA	25	0	0	25	0	0.9600	132.83	NE
Rv0470c	pcaA	cyclopropane mycolic acid synthase	13	0	0	13	0	1.0000	74.31	NE
Rv0470A		hypothetical protein	11	0	0	0	11	1.0000	349.91	GA
Rv0471c		hypothetical protein	12	0	0	0	12	1.0000	472.17	GA
Rv0472c		HTH-type transcriptional regulator	11	0	0	0	11	1.0000	131.09	GA
Rv0473		transmembrane protein	16	0	0	0	16	1.0000	317.38	GA
Rv0474		HTH-type transcriptional regulator	8	0	0	0	8	1.0000	340.38	GA
Rv0475	hbhA	heparin binding hemagglutinin HbhA	10	0	0	0	10	1.0000	174.30	GA
Rv0476		transmembrane protein	7	0	0	0	7	0.8571	334.00	GA
Rv0477		hypothetical protein	6	0	0	0	6	1.0000	640.00	GA
Rv0478	deoC	2-deoxyribose-5-phosphate aldolase	3	0	0	0	3	1.0000	142.33	GA
Rv0479c		membrane protein	13	12	0	1	0	0.2308	41.33	ES
Rv0480c		amidohydrolase	16	0	0	16	0	0.9375	184.00	NE
Rv0481c		hypothetical protein	12	0	0	12	0	1.0000	240.67	NE
Rv0482	murB	UDP-N-acetylenolpyruvoylglucosamine reductase	14	13	0	0	1	0.2143	189.00	ES
Rv0483	lprQ	lipoprotein LprQ	30	0	0	0	30	1.0000	407.97	GA
Rv0484c		short-chain type oxidoreductase	11	0	0	0	11	0.9091	228.00	GA
Rv0485		transcriptional regulator	23	0	0	23	0	1.0000	170.43	NE
Rv0486	mshA	D-inositol 3-phosphate glycosyltransferase	13	0	0	13	0	1.0000	39.38	NE
Rv0487		hypothetical protein	10	0	0	10	0	1.0000	331.50	NE
Rv0488		amino acid transporter	9	0	0	9	0	1.0000	180.22	NE
Rv0489	gpm1	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase	12	0	0	12	0	1.0000	100.08	NE
Rv0490	senX3	two component sensor histidine kinase SenX3	16	0	0	16	0	0.8750	162.14	NE
Rv0491	regX3	two component sensory transduction protein RegX	10	0	0	10	0	0.9000	380.78	NE
Rv0492c		GMC-type oxidoreductase	19	0	0	19	0	0.9474	177.50	NE
Rv0492A		hypothetical protein	5	0	0	5	0	1.0000	201.00	NE
Rv0493c		hypothetical protein	17	0	0	17	0	1.0000	167.29	NE
Rv0494		HTH-type transcriptional regulator	8	0	0	8	0	1.0000	119.38	NE
Rv0495c		hypothetical protein	14	0	0	14	0	1.0000	57.43	NE
Rv0496		hypothetical protein	8	0	0	8	0	1.0000	135.75	NE
Rv0497		transmembrane protein	15	0	0	15	0	1.0000	116.13	NE
Rv0498		hypothetical protein	12	0	0	12	0	0.9167	251.45	NE
Rv0499		hypothetical protein	6	0	0	6	0	1.0000	205.00	NE
Rv0500	proC	pyrroline-5-carboxylate reductase	13	12	0	1	0	0.0769	22.00	ES
Rv0500A		DNA-binding protein	5	0	0	5	0	1.0000	128.60	NE
Rv0501	galE2	UDP-glucose 4-epimerase GalE	26	0	0	26	0	0.9231	143.25	NE
Rv0502		hypothetical protein	19	0	0	17	2	0.9474	223.94	NE
Rv0503c	cmaA2	cyclopropane mycolic acid synthase	21	0	0	0	21	1.0000	536.76	GA
Rv0504c		hypothetical protein	9	0	0	8	1	1.0000	65.22	NE
Rv0505c	serB1	phosphoserine phosphatase SerB	22	0	0	22	0	0.9091	23.30	NE
Rv0506	mmpS2	membrane protein MmpS2	9	0	0	9	0	1.0000	282.78	NE
Rv0507	mmpL2	transmembrane transport protein MmpL2	82	0	0	82	0	0.8902	145.75	NE
Rv0508		hypothetical protein	9	0	0	9	0	0.7778	301.57	NE
Rv0509	hemA	glutamyl-tRNA reductase	22	22	0	0	0	0.0455	1.00	ES
Rv0510	hemC	porphobilinogen deaminase	13	12	1	0	0	0.1538	5.50	ES
Rv0511	hemD	uroporphyrin-III C-methyltransferase	19	0	18	1	0	0.1579	5.33	GD
Rv0512	hemB	delta-aminolevulinic acid dehydratase	22	21	0	0	1	0.0909	132.50	ES
Rv0513		transmembrane protein	7	0	0	0	7	1.0000	203.71	GA
Rv0514		transmembrane protein	2	0	0	0	2	1.0000	389.50	GA
Rv0515		hypothetical protein	19	0	0	0	19	1.0000	427.42	GA
Rv0516c		anti-anti-sigma factor	10	0	0	0	10	1.0000	279.00	GA
Rv0517		acyltransferase	21	0	0	0	21	1.0000	364.76	GA
Rv0518		hypothetical protein	12	0	0	0	12	0.9167	408.00	GA
Rv0519c		membrane protein	10	0	0	0	10	1.0000	296.40	GA
Rv0522	gabP	GABA permease GabP	23	0	0	23	0	1.0000	169.35	NE
Rv0523c		hypothetical protein	10	0	0	10	0	0.9000	169.33	NE
Rv0524	hemL	glutamate-1-semialdehyde 2%2C1-aminomutase	21	21	0	0	0	0.0000	0.00	ES
Rv0525		hypothetical protein	10	9	0	1	0	0.1000	152.00	ES
Rv0526		thioredoxin	7	7	0	0	0	0.1429	1.00	ES
Rv0527	ccdA	cytochrome C-type biogenesis protein CcdA	5	5	0	0	0	0.2000	2.00	ES
Rv0528		transmembrane protein	16	16	0	0	0	0.1875	1.00	ES
Rv0529	ccsA	cytochrome C-type biogenesis protein CcsA	18	18	0	0	0	0.1667	1.33	ES
Rv0530		hypothetical protein	18	0	0	18	0	1.0000	220.50	NE
Rv0530A		hypothetical protein	4	0	0	4	0	1.0000	425.50	NE
Rv0531		membrane protein	4	0	0	4	0	0.7500	8.67	NE
Rv0532	PE_PGRS6	PE-PGRS family protein PE_PGRS6	21	0	0	21	0	0.8571	108.22	NE
Rv0533c	fabH	3-oxoacyl-ACP synthase III	16	0	0	16	0	1.0000	206.12	NE
Rv0534c	menA	1%2C4-dihydroxy-2-naphthoate octaprenyltransferase	12	11	0	1	0	0.1667	11.50	ES
Rv0535		5'-methylthioadenosine phosphorylase	9	0	0	9	0	1.0000	118.67	NE
Rv0536	galE3	UDP-glucose 4-epimerase GalE	12	0	0	12	0	1.0000	77.67	NE
Rv0537c		integral membrane protein	20	0	0	20	0	1.0000	241.60	NE
Rv0538		membrane protein	15	0	0	15	0	0.9333	113.29	NE
Rv0539		dolichyl-phosphate sugar synthase	6	0	0	6	0	0.8333	113.60	NE
Rv0540		hypothetical protein	11	0	0	11	0	1.0000	39.36	NE
Rv0541c		integral membrane protein	19	0	0	19	0	0.8421	40.38	NE
Rv0542c	menE	2-succinylbenzoic acid--CoA ligase	15	14	0	1	0	0.2000	72.67	ES
Rv0543c		hypothetical protein	3	3	0	0	0	0.0000	0.00	ES
Rv0544c		transmembrane protein	7	0	0	7	0	1.0000	190.71	NE
Rv0545c	pitA	low-affinity inorganic phosphate transporter	14	0	0	14	0	1.0000	72.50	NE
Rv0546c		hypothetical protein	8	0	0	8	0	1.0000	224.25	NE
Rv0547c		oxidoreductase	10	0	0	10	0	1.0000	249.50	NE
Rv0548c	menB	1%2C4-dihydroxy-2-naphthoyl-CoA synthase	13	11	0	2	0	0.1538	108.50	ES
Rv0549c	vapC3	ribonuclease VapC3	4	0	0	4	0	1.0000	142.50	NE
Rv0550c	vapB3	antitoxin VapB3	3	0	0	3	0	1.0000	278.33	NE
Rv0551c	fadD8	fatty-acid--CoA ligase FadD8	33	0	0	33	0	1.0000	151.94	NE
Rv0552		hypothetical protein	19	0	0	19	0	1.0000	113.26	NE
Rv0553	menC	muconate cycloisomerase	12	10	0	2	0	0.1667	36.50	ES
Rv0554	bpoC	non-heme bromoperoxidase BpoC	14	0	0	14	0	1.0000	141.93	NE
Rv0555	menD	bifunctional 2-succinyl-6-hydroxy-2%2C4-cyclohexadiene-1-carboxylate synthase/2-oxoglutarate decarboxylase	15	15	0	0	0	0.1333	1.00	ES
Rv0556		transmembrane protein	13	12	0	1	0	0.2308	3.67	ES
Rv0557	mgtA	GDP-mannose-dependent alpha-mannosyltransferase	15	0	0	15	0	0.8000	37.33	NE
Rv0558	menH	demethylmenaquinone methyltransferase	14	14	0	0	0	0.1429	1.00	ES
Rv0559c		hypothetical protein	7	0	0	7	0	1.0000	212.86	NE
Rv0560c		benzoquinone methyltransferase	15	0	0	15	0	0.8000	169.17	NE
Rv0561c		oxidoreductase	18	0	0	18	0	0.8889	51.81	NE
Rv0562	grcC1	polyprenyl-diphosphate synthase GrcC	15	14	0	1	0	0.0667	174.00	ES
Rv0563	htpX	protease HtpX	11	0	0	11	0	1.0000	99.00	NE
Rv0564c	gpdA1	glycerol-3-phosphate dehydrogenase	12	0	0	12	0	1.0000	208.83	NE
Rv0565c		monooxygenase	36	0	0	36	0	1.0000	157.86	NE
Rv0566c		hypothetical protein	6	0	0	6	0	1.0000	182.50	NE
Rv0567		methyltransferase/methylase	20	0	0	20	0	0.9500	301.89	NE
Rv0568	cyp135B1	cytochrome P450 Cyp135B1	12	0	0	12	0	0.8333	223.60	NE
Rv0569		hypothetical protein	4	0	0	4	0	1.0000	265.50	NE
Rv0570	nrdZ	vitamin B12-dependent ribonucleoside-diphosphate reductase	37	0	0	37	0	0.8378	114.32	NE
Rv0571c		hypothetical protein	14	0	0	14	0	1.0000	59.00	NE
Rv0572c		hypothetical protein	8	0	0	8	0	1.0000	294.50	NE
Rv0573c	pncB2	nicotinic acid phosphoribosyltransferase PncB2	17	0	0	17	0	0.9412	135.75	NE
Rv0574c		hypothetical protein	21	0	0	21	0	0.9524	186.65	NE
Rv0575c		oxidoreductase	14	0	0	14	0	1.0000	284.07	NE
Rv0576		transcriptional regulator	20	0	0	20	0	1.0000	81.40	NE
Rv0577	TB27.3	hypothetical protein	14	0	0	14	0	0.9286	283.62	NE
Rv0578c	PE_PGRS7	PE-PGRS family protein PE_PGRS7	28	0	0	28	0	0.7857	51.45	NE
Rv0579		hypothetical protein	15	0	0	15	0	1.0000	184.00	NE
Rv0580c		hypothetical protein	10	0	0	10	0	0.9000	131.33	NE
Rv0581	vapB26	antitoxin VapB26	4	0	0	4	0	1.0000	189.75	NE
Rv0582	vapC26	ribonuclease VapC26	10	0	0	10	0	1.0000	45.40	NE
Rv0583c	lpqN	lipoprotein LpqN	8	0	0	8	0	1.0000	207.00	NE
Rv0584		glycosidase	62	0	0	62	0	0.9516	133.59	NE
Rv0585c		integral membrane protein	42	0	0	42	0	0.8095	76.76	NE
Rv0586	mce2R	HTH-type transcriptional regulator Mce2R	12	0	0	12	0	0.8333	49.80	NE
Rv0587	yrbE2A	hypothetical protein	13	0	0	13	0	1.0000	60.23	NE
Rv0588		hypothetical protein	16	0	0	16	0	0.9375	64.80	NE
Rv0589	mce2A	Mce family protein Mce2A	27	0	0	27	0	0.8889	80.33	NE
Rv0591	mce2C	Mce family protein Mce2C	22	0	0	22	0	1.0000	80.91	NE
Rv0592	mce2D	Mce family protein Mce2D	29	0	0	29	0	0.9310	60.85	NE
Rv0593	lprL	Mce family lipoprotein LprL	19	0	0	19	0	0.7368	156.00	NE
Rv0594	mce2F	Mce family protein Mce2F	30	0	0	30	0	0.9667	309.83	NE
Rv0595c	vapC4	ribonuclease VapC4	8	0	0	8	0	1.0000	169.62	NE
Rv0596c	vapB4	antitoxin VapB4	5	0	0	5	0	0.6000	41.33	NE
Rv0597c		hypothetical protein	14	0	0	14	0	0.9286	132.46	NE
Rv0598c	vapC27	ribonuclease VapC27	7	0	0	7	0	1.0000	114.86	NE
Rv0599c	vapB27	antitoxin VapB27	6	0	0	6	0	1.0000	42.33	NE
Rv0600c		two component sensor kinase HK1	4	0	0	4	0	1.0000	185.00	NE
Rv0601c		two component sensor kinase HK2	4	0	0	4	0	0.7500	103.00	NE
Rv0602c	tcrA	two component DNA binding transcriptional regulator TcrA	11	0	0	11	0	0.8182	120.33	NE
Rv0603		hypothetical protein	2	0	0	2	0	1.0000	44.50	NE
Rv0604	lpqO	lipoprotein LpqO	7	0	0	7	0	1.0000	159.00	NE
Rv0605		IS1536 family serine type transposase	8	0	0	8	0	1.0000	212.62	NE
Rv0607		hypothetical protein	1	0	0	1	0	1.0000	58.00	NE
Rv0608	vapB28	antitoxin VapB28	2	0	0	2	0	0.5000	88.00	NE
Rv0609	vapC28	ribonuclease VapC28	7	0	0	7	0	1.0000	65.29	NE
Rv0609A		hypothetical protein	2	0	0	2	0	1.0000	72.00	NE
Rv0610c		hypothetical protein	11	0	0	11	0	1.0000	106.82	NE
Rv0611c		hypothetical protein	8	0	0	8	0	1.0000	190.62	NE
Rv0612		hypothetical protein	6	0	0	6	0	1.0000	57.17	NE
Rv0613c		hypothetical protein	17	0	0	17	0	1.0000	205.53	NE
Rv0614		hypothetical protein	12	0	0	12	0	0.9167	157.82	NE
Rv0615		integral membrane protein	5	0	0	5	0	1.0000	189.20	NE
Rv0616A	vapB29	antitoxin VapB29	4	0	0	4	0	1.0000	62.25	NE
Rv0617	vapC29	ribonuclease VapC29	3	0	0	3	0	1.0000	423.67	NE
Rv0620	galK	galactokinase	9	0	0	9	0	0.8889	24.25	NE
Rv0621		membrane protein	9	0	0	9	0	0.7778	129.71	NE
Rv0622		membrane protein	13	0	0	13	0	0.8462	103.36	NE
Rv0623	vapB30	antitoxin VapB30	3	0	0	3	0	1.0000	44.33	NE
Rv0624	vapC30	ribonuclease VapC30	7	0	0	7	0	1.0000	108.71	NE
Rv0625c		transmembrane protein	10	0	0	10	0	1.0000	125.60	NE
Rv0626	vapB5	antitoxin VapB5	4	0	0	4	0	1.0000	72.75	NE
Rv0627	vapC5	ribonuclease VapC5	1	0	0	1	0	0.0000	0.00	NE
Rv0628c		hypothetical protein	4	0	0	4	0	0.7500	270.00	NE
Rv0629c	recD	exonuclease V subunit alpha RecD	16	0	0	16	0	0.8125	54.38	NE
Rv0630c	recB	exonuclease V subunit beta RecB	34	0	0	34	0	0.8529	65.76	NE
Rv0631c	recC	exonuclease V subunit gamma RecC	19	0	0	19	0	0.8947	54.06	NE
Rv0632c	echA3	enoyl-CoA hydratase EchA3	14	0	0	14	0	1.0000	118.36	NE
Rv0633c		hypothetical protein	14	0	0	14	0	0.9286	314.46	NE
Rv0634c		glyoxalase II	13	0	0	13	0	1.0000	143.62	NE
Rv0634A		hypothetical protein	6	0	0	6	0	1.0000	86.50	NE
Rv0634B	rpmG2	50S ribosomal protein L33	4	0	4	0	0	0.2500	1.00	GD
Rv0635	hadA	(3R)-hydroxyacyl-ACP dehydratase subunit HadA	14	14	0	0	0	0.1429	1.50	ES
Rv0636	hadB	(3R)-hydroxyacyl-ACP dehydratase subunit HadB	8	7	0	1	0	0.2500	60.00	ES
Rv0637	hadC	(3R)-hydroxyacyl-ACP dehydratase subunit HadC	8	0	0	8	0	0.7500	84.17	NE
Rv0638	secE1	preprotein translocase SecE	9	9	0	0	0	0.0000	0.00	ES
Rv0639	nusG	transcription termination/antitermination protein NusG	13	12	0	1	0	0.1538	47.00	ES
